rule_id,contract,instrument,exchange,effective_from,effective_to,trade_type,fee_per_lot,fee_rate,fee_rate_unit,source_type,source_url,announcement_date,is_proxy,notes
FEE-000954,LH2607.DCE,LH,DCE,2026-04-16,2026-06-02,close_today,1.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000952,LH2607.DCE,LH,DCE,2026-04-16,2026-06-02,open,1.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000956,LH2609.DCE,LH,DCE,2026-06-03,2026-08-05,close_non_today,1.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000957,LH2609.DCE,LH,DCE,2026-06-03,2026-08-05,close_today,1.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000955,LH2609.DCE,LH,DCE,2026-06-03,2026-08-05,open,1.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000959,LH2611.DCE,LH,DCE,2026-08-06,2026-08-31,close_non_today,1.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000960,LH2611.DCE,LH,DCE,2026-08-06,2026-08-31,close_today,1.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000958,LH2611.DCE,LH,DCE,2026-08-06,2026-08-31,open,1.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-002090,*,M,DCE,1900-01-01,2099-12-31,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_latest_instrument,https://tushare.pro/document/2?doc_id=141,,True,合约/日期缺失时采用该品种最新Tushare标准，明确标记代理。
FEE-002091,*,M,DCE,1900-01-01,2099-12-31,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_latest_instrument,https://tushare.pro/document/2?doc_id=141,,True,合约/日期缺失时采用该品种最新Tushare标准，明确标记代理。
FEE-002089,*,M,DCE,1900-01-01,2099-12-31,open,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_latest_instrument,https://tushare.pro/document/2?doc_id=141,,True,合约/日期缺失时采用该品种最新Tushare标准，明确标记代理。
FEE-000962,M1405.DCE,M,DCE,2014-01-02,2014-02-24,close_non_today,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000963,M1405.DCE,M,DCE,2014-01-02,2014-02-24,close_today,2.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000961,M1405.DCE,M,DCE,2014-01-02,2014-02-24,open,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000965,M1409.DCE,M,DCE,2014-02-25,2014-06-09,close_non_today,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000966,M1409.DCE,M,DCE,2014-02-25,2014-06-09,close_today,2.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000964,M1409.DCE,M,DCE,2014-02-25,2014-06-09,open,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000968,M1501.DCE,M,DCE,2014-06-10,2014-07-24,close_non_today,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000969,M1501.DCE,M,DCE,2014-06-10,2014-07-24,close_today,2.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000967,M1501.DCE,M,DCE,2014-06-10,2014-07-24,open,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000971,M1505.DCE,M,DCE,2014-07-25,2015-02-26,close_non_today,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000972,M1505.DCE,M,DCE,2014-07-25,2015-02-26,close_today,2.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000970,M1505.DCE,M,DCE,2014-07-25,2015-02-26,open,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000974,M1509.DCE,M,DCE,2015-02-27,2015-03-08,close_non_today,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000977,M1509.DCE,M,DCE,2015-03-09,2015-07-22,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000975,M1509.DCE,M,DCE,2015-02-27,2015-03-08,close_today,2.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000978,M1509.DCE,M,DCE,2015-03-09,2015-07-22,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000973,M1509.DCE,M,DCE,2015-02-27,2015-03-08,open,2.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000976,M1509.DCE,M,DCE,2015-03-09,2015-07-22,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000980,M1601.DCE,M,DCE,2015-07-23,2015-11-20,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000981,M1601.DCE,M,DCE,2015-07-23,2015-11-20,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000979,M1601.DCE,M,DCE,2015-07-23,2015-11-20,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000983,M1605.DCE,M,DCE,2015-11-23,2016-03-02,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000984,M1605.DCE,M,DCE,2015-11-23,2016-03-02,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000982,M1605.DCE,M,DCE,2015-11-23,2016-03-02,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000986,M1609.DCE,M,DCE,2016-03-03,2016-07-14,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000987,M1609.DCE,M,DCE,2016-03-03,2016-07-14,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000985,M1609.DCE,M,DCE,2016-03-03,2016-07-14,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000989,M1701.DCE,M,DCE,2016-07-15,2016-11-11,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000990,M1701.DCE,M,DCE,2016-07-15,2016-11-11,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000988,M1701.DCE,M,DCE,2016-07-15,2016-11-11,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000992,M1705.DCE,M,DCE,2016-11-14,2017-03-15,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000993,M1705.DCE,M,DCE,2016-11-14,2017-03-15,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000991,M1705.DCE,M,DCE,2016-11-14,2017-03-15,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000995,M1709.DCE,M,DCE,2017-03-16,2017-07-25,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000996,M1709.DCE,M,DCE,2017-03-16,2017-07-25,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000994,M1709.DCE,M,DCE,2017-03-16,2017-07-25,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000998,M1801.DCE,M,DCE,2017-07-26,2017-11-21,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000999,M1801.DCE,M,DCE,2017-07-26,2017-11-21,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000997,M1801.DCE,M,DCE,2017-07-26,2017-11-21,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001001,M1805.DCE,M,DCE,2017-11-22,2018-03-14,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001002,M1805.DCE,M,DCE,2017-11-22,2018-03-14,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-001000,M1805.DCE,M,DCE,2017-11-22,2018-03-14,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001004,M1809.DCE,M,DCE,2018-03-15,2018-06-29,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001005,M1809.DCE,M,DCE,2018-03-15,2018-06-29,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-001003,M1809.DCE,M,DCE,2018-03-15,2018-06-29,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001007,M1901.DCE,M,DCE,2018-07-02,2018-11-26,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001008,M1901.DCE,M,DCE,2018-07-02,2018-11-26,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-001006,M1901.DCE,M,DCE,2018-07-02,2018-11-26,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001010,M1905.DCE,M,DCE,2018-11-27,2019-03-28,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001011,M1905.DCE,M,DCE,2018-11-27,2019-03-28,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-001009,M1905.DCE,M,DCE,2018-11-27,2019-03-28,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001013,M1909.DCE,M,DCE,2019-03-29,2019-08-02,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-001014,M1909.DCE,M,DCE,2019-03-29,2019-08-02,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-001012,M1909.DCE,M,DCE,2019-03-29,2019-08-02,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
